date,date_id,wind,desc,temp,baro,hum,year,month,day,day_date,start_hour,end_hour
"Saturday, February 13, 2021, 12:00 am — 6:00 am",1613174400000.0,13.05,Clear.,28.4,30.48,71,2021,2,Saturday,13,00:00,06:00
"Saturday, February 13, 2021, 6:00 am — 12:00 pm",1613196000000.0,14.914000000000001,Sunny.,32.0,30.5,62,2021,2,Saturday,13,06:00,12:00
"Saturday, February 13, 2021, 12:00 pm — 6:00 pm",1613217600000.0,14.914000000000001,Sunny.,35.6,30.45,46,2021,2,Saturday,13,12:00,18:00
"Saturday, February 13, 2021, 6:00 pm — 12:00 am",1613239200000.0,13.05,Overcast.,35.6,30.44,52,2021,2,Saturday,13,18:00,00:00
"Sunday, February 14, 2021, 12:00 am — 6:00 am",1613260800000.0,12.427999999999999,Passing clouds.,35.6,30.38,58,2021,2,Sunday,14,00:00,06:00
"Sunday, February 14, 2021, 6:00 am — 12:00 pm",1613282400000.0,14.293,More clouds than sun.,37.4,30.31,58,2021,2,Sunday,14,06:00,12:00
"Sunday, February 14, 2021, 12:00 pm — 6:00 pm",1613304000000.0,11.807,More clouds than sun.,39.2,30.21,64,2021,2,Sunday,14,12:00,18:00
"Sunday, February 14, 2021, 6:00 pm — 12:00 am",1613325600000.0,11.185,Passing clouds.,39.2,30.14,80,2021,2,Sunday,14,18:00,00:00
"Monday, February 15, 2021, 12:00 am — 6:00 am",1613347200000.0,4.971,Low clouds.,42.8,30.06,94,2021,2,Monday,15,00:00,06:00
"Monday, February 15, 2021, 6:00 am — 12:00 pm",1613368800000.0,6.836,Drizzle. Partly sunny.,50.0,30.04,99,2021,2,Monday,15,06:00,12:00
"Monday, February 15, 2021, 12:00 pm — 6:00 pm",1613390400000.0,9.943,Partly sunny.,55.4,30.07,78,2021,2,Monday,15,12:00,18:00
"Monday, February 15, 2021, 6:00 pm — 12:00 am",1613412000000.0,7.457000000000001,Passing clouds.,50.0,30.03,90,2021,2,Monday,15,18:00,00:00
"Tuesday, February 16, 2021, 12:00 am — 6:00 am",1613433600000.0,11.185,Passing clouds.,50.0,29.88,87,2021,2,Tuesday,16,00:00,06:00
"Tuesday, February 16, 2021, 6:00 am — 12:00 pm",1613455200000.0,10.564,Light rain. Partly sunny.,50.0,29.78,92,2021,2,Tuesday,16,06:00,12:00
"Tuesday, February 16, 2021, 12:00 pm — 6:00 pm",1613476800000.0,9.943,Broken clouds.,51.8,29.74,89,2021,2,Tuesday,16,12:00,18:00
"Tuesday, February 16, 2021, 6:00 pm — 12:00 am",1613498400000.0,9.321,Passing clouds.,48.2,29.8,90,2021,2,Tuesday,16,18:00,00:00
"Wednesday, February 17, 2021, 12:00 am — 6:00 am",1613520000000.0,9.321,Passing clouds.,48.2,29.82,92,2021,2,Wednesday,17,00:00,06:00
"Wednesday, February 17, 2021, 6:00 am — 12:00 pm",1613541600000.0,13.671,Light rain. Partly sunny.,50.0,29.8,95,2021,2,Wednesday,17,06:00,12:00
"Wednesday, February 17, 2021, 12:00 pm — 6:00 pm",1613563200000.0,14.293,Drizzle. Partly sunny.,51.8,29.8,93,2021,2,Wednesday,17,12:00,18:00
"Wednesday, February 17, 2021, 6:00 pm — 12:00 am",1613584800000.0,14.293,Passing clouds.,51.8,29.76,85,2021,2,Wednesday,17,18:00,00:00
"Thursday, February 18, 2021, 12:00 am — 6:00 am",1613606400000.0,13.05,Passing clouds.,48.2,29.62,82,2021,2,Thursday,18,00:00,06:00
"Thursday, February 18, 2021, 6:00 am — 12:00 pm",1613628000000.0,13.671,Broken clouds.,51.8,29.49,83,2021,2,Thursday,18,06:00,12:00
"Thursday, February 18, 2021, 12:00 pm — 6:00 pm",1613649600000.0,15.535,Passing clouds.,50.0,29.61,65,2021,2,Thursday,18,12:00,18:00
"Thursday, February 18, 2021, 6:00 pm — 12:00 am",1613671200000.0,8.078,Clear.,42.8,29.76,80,2021,2,Thursday,18,18:00,00:00
"Friday, February 19, 2021, 12:00 am — 6:00 am",1613692800000.0,6.836,Passing clouds.,42.8,29.79,91,2021,2,Friday,19,00:00,06:00
"Friday, February 19, 2021, 6:00 am — 12:00 pm",1613714400000.0,13.671,Broken clouds.,50.0,29.77,81,2021,2,Friday,19,06:00,12:00
"Friday, February 19, 2021, 12:00 pm — 6:00 pm",1613736000000.0,15.535,Partly sunny.,50.0,29.73,83,2021,2,Friday,19,12:00,18:00
"Friday, February 19, 2021, 6:00 pm — 12:00 am",1613757600000.0,13.05,Passing clouds.,53.6,29.68,80,2021,2,Friday,19,18:00,00:00
"Saturday, February 20, 2021, 12:00 am — 6:00 am",1613779200000.0,10.564,Passing clouds.,55.4,29.65,75,2021,2,Saturday,20,00:00,06:00
"Saturday, February 20, 2021, 6:00 am — 12:00 pm",1613800800000.0,13.671,Sunny.,57.2,29.61,73,2021,2,Saturday,20,06:00,12:00
"Saturday, February 20, 2021, 12:00 pm — 6:00 pm",1613822400000.0,12.427999999999999,Sunny.,57.2,29.56,62,2021,2,Saturday,20,12:00,18:00
"Saturday, February 20, 2021, 6:00 pm — 12:00 am",1613844000000.0,11.807,Passing clouds.,57.2,29.6,63,2021,2,Saturday,20,18:00,00:00
"Sunday, February 21, 2021, 12:00 am — 6:00 am",1613865600000.0,8.7,Overcast.,55.4,29.7,84,2021,2,Sunday,21,00:00,06:00
"Sunday, February 21, 2021, 6:00 am — 12:00 pm",1613887200000.0,5.593,Partly sunny.,55.4,29.77,90,2021,2,Sunday,21,06:00,12:00
"Sunday, February 21, 2021, 12:00 pm — 6:00 pm",1613908800000.0,6.2139999999999995,Partly sunny.,57.2,29.78,74,2021,2,Sunday,21,12:00,18:00
"Sunday, February 21, 2021, 6:00 pm — 12:00 am",1613930400000.0,3.728,Overcast.,51.8,29.8,83,2021,2,Sunday,21,18:00,00:00
"Monday, February 22, 2021, 12:00 am — 6:00 am",1613952000000.0,2.4859999999999998,Passing clouds.,44.6,29.82,92,2021,2,Monday,22,00:00,06:00
"Monday, February 22, 2021, 6:00 am — 12:00 pm",1613973600000.0,3.1069999999999998,Sunny.,50.0,29.91,90,2021,2,Monday,22,06:00,12:00
"Monday, February 22, 2021, 12:00 pm — 6:00 pm",1613995200000.0,1.864,Light rain. Low clouds.,50.0,30.01,95,2021,2,Monday,22,12:00,18:00
"Monday, February 22, 2021, 6:00 pm — 12:00 am",1614016800000.0,3.1069999999999998,Passing clouds.,50.0,30.13,96,2021,2,Monday,22,18:00,00:00
"Tuesday, February 23, 2021, 12:00 am — 6:00 am",1614038400000.0,5.593,Mostly cloudy.,44.6,30.18,99,2021,2,Tuesday,23,00:00,06:00
"Tuesday, February 23, 2021, 6:00 am — 12:00 pm",1614060000000.0,12.427999999999999,Sunny.,55.4,30.19,82,2021,2,Tuesday,23,06:00,12:00
"Tuesday, February 23, 2021, 12:00 pm — 6:00 pm",1614081600000.0,17.4,Sunny.,59.0,30.17,56,2021,2,Tuesday,23,12:00,18:00
"Tuesday, February 23, 2021, 6:00 pm — 12:00 am",1614103200000.0,14.914000000000001,Overcast.,55.4,30.19,65,2021,2,Tuesday,23,18:00,00:00
"Wednesday, February 24, 2021, 12:00 am — 6:00 am",1614124800000.0,14.293,Passing clouds.,53.6,30.18,74,2021,2,Wednesday,24,00:00,06:00
"Wednesday, February 24, 2021, 6:00 am — 12:00 pm",1614146400000.0,13.671,Sunny.,59.0,30.18,68,2021,2,Wednesday,24,06:00,12:00
"Wednesday, February 24, 2021, 12:00 pm — 6:00 pm",1614168000000.0,14.293,Partly sunny.,60.8,30.15,69,2021,2,Wednesday,24,12:00,18:00
"Wednesday, February 24, 2021, 6:00 pm — 12:00 am",1614189600000.0,10.564,Passing clouds.,55.4,30.15,72,2021,2,Wednesday,24,18:00,00:00
"Thursday, February 25, 2021, 12:00 am — 6:00 am",1614211200000.0,11.807,Passing clouds.,55.4,30.16,80,2021,2,Thursday,25,00:00,06:00
"Thursday, February 25, 2021, 6:00 am — 12:00 pm",1614232800000.0,6.836,More clouds than sun.,51.8,30.28,85,2021,2,Thursday,25,06:00,12:00
"Thursday, February 25, 2021, 12:00 pm — 6:00 pm",1614254400000.0,8.078,Partly sunny.,53.6,30.35,60,2021,2,Thursday,25,12:00,18:00
"Thursday, February 25, 2021, 6:00 pm — 12:00 am",1614276000000.0,4.35,Clear.,50.0,30.47,80,2021,2,Thursday,25,18:00,00:00
"Friday, February 26, 2021, 12:00 am — 6:00 am",1614297600000.0,1.864,Clear.,35.6,30.56,93,2021,2,Friday,26,00:00,06:00
"Friday, February 26, 2021, 6:00 am — 12:00 pm",1614319200000.0,1.864,Sunny.,51.8,30.63,81,2021,2,Friday,26,06:00,12:00
"Friday, February 26, 2021, 12:00 pm — 6:00 pm",1614340800000.0,6.836,Passing clouds.,53.6,30.63,50,2021,2,Friday,26,12:00,18:00
"Friday, February 26, 2021, 6:00 pm — 12:00 am",1614362400000.0,1.864,Clear.,46.4,30.68,79,2021,2,Friday,26,18:00,00:00
"Saturday, February 27, 2021, 12:00 am — 6:00 am",1614384000000.0,2.4859999999999998,Clear.,33.8,30.72,95,2021,2,Saturday,27,00:00,06:00
"Saturday, February 27, 2021, 6:00 am — 12:00 pm",1614405600000.0,3.1069999999999998,Sunny.,53.6,30.74,79,2021,2,Saturday,27,06:00,12:00
"Saturday, February 27, 2021, 12:00 pm — 6:00 pm",1614427200000.0,5.593,Passing clouds.,55.4,30.72,55,2021,2,Saturday,27,12:00,18:00
"Saturday, February 27, 2021, 6:00 pm — 12:00 am",1614448800000.0,4.971,Clear.,48.2,30.72,79,2021,2,Saturday,27,18:00,00:00
"Sunday, February 28, 2021, 12:00 am — 6:00 am",1614470400000.0,4.35,Clear.,37.4,30.68,98,2021,2,Sunday,28,00:00,06:00
"Sunday, February 28, 2021, 6:00 am — 12:00 pm",1614492000000.0,6.836,Fog.,42.8,30.66,95,2021,2,Sunday,28,06:00,12:00
"Sunday, February 28, 2021, 12:00 pm — 6:00 pm",1614513600000.0,9.943,Passing clouds.,48.2,30.58,75,2021,2,Sunday,28,12:00,18:00
"Sunday, February 28, 2021, 6:00 pm — 12:00 am",1614535200000.0,6.836,Clear.,46.4,30.54,83,2021,2,Sunday,28,18:00,00:00
"Monday, March 1, 2021, 12:00 am — 6:00 am",1614556800000.0,8.7,Low clouds.,41.0,30.5,94,2021,3,Monday,1,00:00,06:00
"Monday, March 1, 2021, 6:00 am — 12:00 pm",1614578400000.0,11.185,Partly sunny.,48.2,30.48,83,2021,3,Monday,1,06:00,12:00
"Monday, March 1, 2021, 12:00 pm — 6:00 pm",1614600000000.0,11.185,Passing clouds.,48.2,30.43,72,2021,3,Monday,1,12:00,18:00
"Monday, March 1, 2021, 6:00 pm — 12:00 am",1614621600000.0,10.564,Passing clouds.,41.0,30.42,87,2021,3,Monday,1,18:00,00:00
"Tuesday, March 2, 2021, 12:00 am — 6:00 am",1614643200000.0,6.836,Low clouds.,39.2,30.42,87,2021,3,Tuesday,2,00:00,06:00
"Tuesday, March 2, 2021, 6:00 am — 12:00 pm",1614664800000.0,7.457000000000001,Overcast.,42.8,30.42,89,2021,3,Tuesday,2,06:00,12:00
"Tuesday, March 2, 2021, 12:00 pm — 6:00 pm",1614686400000.0,6.836,Haze.,48.2,30.38,78,2021,3,Tuesday,2,12:00,18:00
"Tuesday, March 2, 2021, 6:00 pm — 12:00 am",1614708000000.0,4.971,Passing clouds.,42.8,30.39,91,2021,3,Tuesday,2,18:00,00:00
"Wednesday, March 3, 2021, 12:00 am — 6:00 am",1614729600000.0,5.593,Low clouds.,39.2,30.37,100,2021,3,Wednesday,3,00:00,06:00
"Wednesday, March 3, 2021, 6:00 am — 12:00 pm",1614751200000.0,4.35,Fog.,44.6,30.36,98,2021,3,Wednesday,3,06:00,12:00
"Wednesday, March 3, 2021, 12:00 pm — 6:00 pm",1614772800000.0,4.971,Light rain. Mostly cloudy.,48.2,30.31,88,2021,3,Wednesday,3,12:00,18:00
"Wednesday, March 3, 2021, 6:00 pm — 12:00 am",1614794400000.0,4.35,Fog.,44.6,30.26,95,2021,3,Wednesday,3,18:00,00:00
"Thursday, March 4, 2021, 12:00 am — 6:00 am",1614816000000.0,8.078,Low clouds.,42.8,30.22,98,2021,3,Thursday,4,00:00,06:00
"Thursday, March 4, 2021, 6:00 am — 12:00 pm",1614837600000.0,8.7,More clouds than sun.,41.0,30.24,91,2021,3,Thursday,4,06:00,12:00
"Thursday, March 4, 2021, 12:00 pm — 6:00 pm",1614859200000.0,8.7,Overcast.,42.8,30.25,77,2021,3,Thursday,4,12:00,18:00
"Thursday, March 4, 2021, 6:00 pm — 12:00 am",1614880800000.0,9.321,Passing clouds.,41.0,30.32,77,2021,3,Thursday,4,18:00,00:00
"Friday, March 5, 2021, 12:00 am — 6:00 am",1614902400000.0,8.078,Overcast.,39.2,30.38,83,2021,3,Friday,5,00:00,06:00
"Friday, March 5, 2021, 6:00 am — 12:00 pm",1614924000000.0,10.564,Partly sunny.,41.0,30.46,71,2021,3,Friday,5,06:00,12:00
"Friday, March 5, 2021, 12:00 pm — 6:00 pm",1614945600000.0,11.807,Partly sunny.,42.8,30.48,54,2021,3,Friday,5,12:00,18:00
"Friday, March 5, 2021, 6:00 pm — 12:00 am",1614967200000.0,7.457000000000001,Passing clouds.,41.0,30.54,61,2021,3,Friday,5,18:00,00:00
"Saturday, March 6, 2021, 12:00 am — 6:00 am",1614988800000.0,4.971,Overcast.,35.6,30.54,86,2021,3,Saturday,6,00:00,06:00
"Saturday, March 6, 2021, 6:00 am — 12:00 pm",1615010400000.0,6.836,Partly sunny.,42.8,30.56,66,2021,3,Saturday,6,06:00,12:00
"Saturday, March 6, 2021, 12:00 pm — 6:00 pm",1615032000000.0,8.078,Partly sunny.,42.8,30.49,55,2021,3,Saturday,6,12:00,18:00
"Saturday, March 6, 2021, 6:00 pm — 12:00 am",1615053600000.0,5.593,Overcast.,41.0,30.45,62,2021,3,Saturday,6,18:00,00:00
"Sunday, March 7, 2021, 12:00 am — 6:00 am",1615075200000.0,1.864,Overcast.,35.6,30.39,79,2021,3,Sunday,7,00:00,06:00
"Sunday, March 7, 2021, 6:00 am — 12:00 pm",1615096800000.0,4.35,Overcast.,39.2,30.36,57,2021,3,Sunday,7,06:00,12:00
"Sunday, March 7, 2021, 12:00 pm — 6:00 pm",1615118400000.0,6.2139999999999995,Passing clouds.,42.8,30.28,50,2021,3,Sunday,7,12:00,18:00
"Sunday, March 7, 2021, 6:00 pm — 12:00 am",1615140000000.0,1.864,Clear.,35.6,30.27,76,2021,3,Sunday,7,18:00,00:00
"Monday, March 8, 2021, 12:00 am — 6:00 am",1615161600000.0,1.2429999999999999,Passing clouds.,33.8,30.25,88,2021,3,Monday,8,00:00,06:00
"Monday, March 8, 2021, 6:00 am — 12:00 pm",1615183200000.0,3.728,Partly sunny.,46.4,30.24,76,2021,3,Monday,8,06:00,12:00
"Monday, March 8, 2021, 12:00 pm — 6:00 pm",1615204800000.0,5.593,Broken clouds.,50.0,30.19,56,2021,3,Monday,8,12:00,18:00
"Monday, March 8, 2021, 6:00 pm — 12:00 am",1615226400000.0,4.35,Clear.,46.4,30.16,65,2021,3,Monday,8,18:00,00:00
"Tuesday, March 9, 2021, 12:00 am — 6:00 am",1615248000000.0,5.593,Overcast.,41.0,30.13,83,2021,3,Tuesday,9,00:00,06:00
"Tuesday, March 9, 2021, 6:00 am — 12:00 pm",1615269600000.0,4.971,Sunny.,51.8,30.14,74,2021,3,Tuesday,9,06:00,12:00
"Tuesday, March 9, 2021, 12:00 pm — 6:00 pm",1615291200000.0,10.564,Scattered clouds.,55.4,30.08,47,2021,3,Tuesday,9,12:00,18:00
"Tuesday, March 9, 2021, 6:00 pm — 12:00 am",1615312800000.0,9.321,Clear.,48.2,30.04,75,2021,3,Tuesday,9,18:00,00:00
"Wednesday, March 10, 2021, 12:00 am — 6:00 am",1615334400000.0,12.427999999999999,Overcast.,44.6,29.94,81,2021,3,Wednesday,10,00:00,06:00
"Wednesday, March 10, 2021, 6:00 am — 12:00 pm",1615356000000.0,16.157,Light rain. Mostly cloudy.,44.6,29.81,87,2021,3,Wednesday,10,06:00,12:00
"Wednesday, March 10, 2021, 12:00 pm — 6:00 pm",1615377600000.0,17.4,Light rain. Mostly cloudy.,48.2,29.63,93,2021,3,Wednesday,10,12:00,18:00
"Wednesday, March 10, 2021, 6:00 pm — 12:00 am",1615399200000.0,18.021,Passing clouds.,51.8,29.45,95,2021,3,Wednesday,10,18:00,00:00
"Thursday, March 11, 2021, 12:00 am — 6:00 am",1615420800000.0,22.371,Passing clouds.,51.8,29.25,79,2021,3,Thursday,11,00:00,06:00
"Thursday, March 11, 2021, 6:00 am — 12:00 pm",1615442400000.0,27.964000000000002,Broken clouds.,51.8,29.33,67,2021,3,Thursday,11,06:00,12:00
"Thursday, March 11, 2021, 12:00 pm — 6:00 pm",1615464000000.0,24.857,Scattered clouds.,51.8,29.46,62,2021,3,Thursday,11,12:00,18:00
"Thursday, March 11, 2021, 6:00 pm — 12:00 am",1615485600000.0,16.778,Passing clouds.,44.6,29.61,75,2021,3,Thursday,11,18:00,00:00
"Friday, March 12, 2021, 12:00 am — 6:00 am",1615507200000.0,13.05,Passing clouds.,42.8,29.65,81,2021,3,Friday,12,00:00,06:00
"Friday, March 12, 2021, 6:00 am — 12:00 pm",1615528800000.0,17.4,Broken clouds.,48.2,29.58,81,2021,3,Friday,12,06:00,12:00
"Friday, March 12, 2021, 12:00 pm — 6:00 pm",1615550400000.0,21.128,Scattered clouds.,51.8,29.55,56,2021,3,Friday,12,12:00,18:00
"Friday, March 12, 2021, 6:00 pm — 12:00 am",1615572000000.0,14.293,Passing clouds.,46.4,29.45,79,2021,3,Friday,12,18:00,00:00
"Saturday, March 13, 2021, 12:00 am — 6:00 am",1615593600000.0,23.614,Passing clouds.,44.6,29.22,80,2021,3,Saturday,13,00:00,06:00
"Saturday, March 13, 2021, 6:00 am — 12:00 pm",1615615200000.0,24.235,Partly sunny.,48.2,29.32,72,2021,3,Saturday,13,06:00,12:00
"Saturday, March 13, 2021, 12:00 pm — 6:00 pm",1615636800000.0,21.128,Scattered showers. Scattered clouds.,50.0,29.45,54,2021,3,Saturday,13,12:00,18:00
"Saturday, March 13, 2021, 6:00 pm — 12:00 am",1615658400000.0,11.807,Clear.,41.0,29.6,74,2021,3,Saturday,13,18:00,00:00
"Sunday, March 14, 2021, 12:00 am — 6:00 am",1615680000000.0,12.427999999999999,Passing clouds.,42.8,29.76,84,2021,3,Sunday,14,00:00,06:00
"Sunday, March 14, 2021, 6:00 am — 12:00 pm",1615701600000.0,13.671,Scattered clouds.,50.0,29.94,73,2021,3,Sunday,14,06:00,12:00
"Sunday, March 14, 2021, 12:00 pm — 6:00 pm",1615723200000.0,15.535,Partly sunny.,50.0,29.99,63,2021,3,Sunday,14,12:00,18:00
"Sunday, March 14, 2021, 6:00 pm — 12:00 am",1615744800000.0,14.293,Passing clouds.,48.2,29.95,84,2021,3,Sunday,14,18:00,00:00
"Monday, March 15, 2021, 12:00 am — 6:00 am",1615766400000.0,12.427999999999999,Passing clouds.,48.2,29.99,79,2021,3,Monday,15,00:00,06:00
"Monday, March 15, 2021, 6:00 am — 12:00 pm",1615788000000.0,14.914000000000001,Broken clouds.,51.8,30.1,75,2021,3,Monday,15,06:00,12:00
"Monday, March 15, 2021, 12:00 pm — 6:00 pm",1615809600000.0,9.943,Partly sunny.,53.6,30.17,68,2021,3,Monday,15,12:00,18:00
"Monday, March 15, 2021, 6:00 pm — 12:00 am",1615831200000.0,4.35,Passing clouds.,50.0,30.27,72,2021,3,Monday,15,18:00,00:00
"Tuesday, March 16, 2021, 12:00 am — 6:00 am",1615852800000.0,5.593,Passing clouds.,46.4,30.29,81,2021,3,Tuesday,16,00:00,06:00
"Tuesday, March 16, 2021, 6:00 am — 12:00 pm",1615874400000.0,9.321,Partly sunny.,55.4,30.29,84,2021,3,Tuesday,16,06:00,12:00
"Tuesday, March 16, 2021, 12:00 pm — 6:00 pm",1615896000000.0,14.293,Broken clouds.,57.2,30.31,75,2021,3,Tuesday,16,12:00,18:00
"Tuesday, March 16, 2021, 6:00 pm — 12:00 am",1615917600000.0,12.427999999999999,Passing clouds.,51.8,30.45,70,2021,3,Tuesday,16,18:00,00:00
"Wednesday, March 17, 2021, 12:00 am — 6:00 am",1615939200000.0,6.2139999999999995,Clear.,44.6,30.51,80,2021,3,Wednesday,17,00:00,06:00
"Wednesday, March 17, 2021, 6:00 am — 12:00 pm",1615960800000.0,5.593,Sunny.,46.4,30.52,82,2021,3,Wednesday,17,06:00,12:00
"Wednesday, March 17, 2021, 12:00 pm — 6:00 pm",1615982400000.0,9.943,Scattered clouds.,50.0,30.49,72,2021,3,Wednesday,17,12:00,18:00
"Wednesday, March 17, 2021, 6:00 pm — 12:00 am",1616004000000.0,6.836,Passing clouds.,48.2,30.49,80,2021,3,Wednesday,17,18:00,00:00
"Thursday, March 18, 2021, 12:00 am — 6:00 am",1616025600000.0,4.971,Passing clouds.,41.0,30.45,95,2021,3,Thursday,18,00:00,06:00
"Thursday, March 18, 2021, 6:00 am — 12:00 pm",1616047200000.0,10.564,More clouds than sun.,48.2,30.41,74,2021,3,Thursday,18,06:00,12:00
"Thursday, March 18, 2021, 12:00 pm — 6:00 pm",1616068800000.0,8.078,Light rain. Broken clouds.,50.0,30.32,79,2021,3,Thursday,18,12:00,18:00
"Thursday, March 18, 2021, 6:00 pm — 12:00 am",1616090400000.0,8.7,Overcast.,50.0,30.24,89,2021,3,Thursday,18,18:00,00:00
"Friday, March 19, 2021, 12:00 am — 6:00 am",1616112000000.0,11.807,Passing clouds.,46.4,30.25,92,2021,3,Friday,19,00:00,06:00
"Friday, March 19, 2021, 6:00 am — 12:00 pm",1616133600000.0,11.807,Passing clouds.,50.0,30.34,70,2021,3,Friday,19,06:00,12:00
"Friday, March 19, 2021, 12:00 pm — 6:00 pm",1616155200000.0,11.807,Passing clouds.,51.8,30.39,56,2021,3,Friday,19,12:00,18:00
"Friday, March 19, 2021, 6:00 pm — 12:00 am",1616176800000.0,8.7,Passing clouds.,46.4,30.46,80,2021,3,Friday,19,18:00,00:00
"Saturday, March 20, 2021, 12:00 am — 6:00 am",1616198400000.0,3.728,Passing clouds.,41.0,30.48,87,2021,3,Saturday,20,00:00,06:00
"Saturday, March 20, 2021, 6:00 am — 12:00 pm",1616220000000.0,4.35,Mostly cloudy.,48.2,30.48,84,2021,3,Saturday,20,06:00,12:00
"Saturday, March 20, 2021, 12:00 pm — 6:00 pm",1616241600000.0,6.836,Partly sunny.,51.8,30.41,75,2021,3,Saturday,20,12:00,18:00
"Saturday, March 20, 2021, 6:00 pm — 12:00 am",1616263200000.0,6.2139999999999995,Passing clouds.,50.0,30.36,81,2021,3,Saturday,20,18:00,00:00
"Sunday, March 21, 2021, 12:00 am — 6:00 am",1616284800000.0,6.836,Passing clouds.,46.4,30.36,82,2021,3,Sunday,21,00:00,06:00
"Sunday, March 21, 2021, 6:00 am — 12:00 pm",1616306400000.0,11.807,Partly sunny.,50.0,30.39,73,2021,3,Sunday,21,06:00,12:00
"Sunday, March 21, 2021, 12:00 pm — 6:00 pm",1616328000000.0,9.321,Partly sunny.,51.8,30.37,57,2021,3,Sunday,21,12:00,18:00
"Sunday, March 21, 2021, 6:00 pm — 12:00 am",1616349600000.0,2.4859999999999998,Passing clouds.,48.2,30.36,75,2021,3,Sunday,21,18:00,00:00
"Monday, March 22, 2021, 12:00 am — 6:00 am",1616371200000.0,1.2429999999999999,Overcast.,39.2,30.32,92,2021,3,Monday,22,00:00,06:00
"Monday, March 22, 2021, 6:00 am — 12:00 pm",1616392800000.0,4.971,Passing clouds.,51.8,30.32,76,2021,3,Monday,22,06:00,12:00
"Monday, March 22, 2021, 12:00 pm — 6:00 pm",1616414400000.0,8.078,Passing clouds.,57.2,30.26,54,2021,3,Monday,22,12:00,18:00
"Monday, March 22, 2021, 6:00 pm — 12:00 am",1616436000000.0,3.728,Clear.,48.2,30.27,79,2021,3,Monday,22,18:00,00:00
"Tuesday, March 23, 2021, 12:00 am — 6:00 am",1616457600000.0,1.2429999999999999,Passing clouds.,35.6,30.26,94,2021,3,Tuesday,23,00:00,06:00
"Tuesday, March 23, 2021, 6:00 am — 12:00 pm",1616479200000.0,4.971,Partly sunny.,51.8,30.26,80,2021,3,Tuesday,23,06:00,12:00
"Tuesday, March 23, 2021, 12:00 pm — 6:00 pm",1616500800000.0,13.05,Passing clouds.,55.4,30.2,56,2021,3,Tuesday,23,12:00,18:00
"Tuesday, March 23, 2021, 6:00 pm — 12:00 am",1616522400000.0,8.7,Clear.,50.0,30.18,74,2021,3,Tuesday,23,18:00,00:00
"Wednesday, March 24, 2021, 12:00 am — 6:00 am",1616544000000.0,2.4859999999999998,Partly cloudy.,39.2,30.15,95,2021,3,Wednesday,24,00:00,06:00
"Wednesday, March 24, 2021, 6:00 am — 12:00 pm",1616565600000.0,6.836,Partly sunny.,55.4,30.14,83,2021,3,Wednesday,24,06:00,12:00
"Wednesday, March 24, 2021, 12:00 pm — 6:00 pm",1616587200000.0,11.185,Partly sunny.,57.2,30.1,65,2021,3,Wednesday,24,12:00,18:00
"Wednesday, March 24, 2021, 6:00 pm — 12:00 am",1616608800000.0,5.593,Passing clouds.,51.8,30.12,85,2021,3,Wednesday,24,18:00,00:00
"Thursday, March 25, 2021, 12:00 am — 6:00 am",1616630400000.0,3.728,Clear.,42.8,30.09,95,2021,3,Thursday,25,00:00,06:00
"Thursday, March 25, 2021, 6:00 am — 12:00 pm",1616652000000.0,8.7,Broken clouds.,55.4,30.1,83,2021,3,Thursday,25,06:00,12:00
"Thursday, March 25, 2021, 12:00 pm — 6:00 pm",1616673600000.0,14.914000000000001,Broken clouds.,55.4,30.04,75,2021,3,Thursday,25,12:00,18:00
"Thursday, March 25, 2021, 6:00 pm — 12:00 am",1616695200000.0,9.321,Passing clouds.,51.8,29.99,84,2021,3,Thursday,25,18:00,00:00
"Friday, March 26, 2021, 12:00 am — 6:00 am",1616716800000.0,12.427999999999999,Passing clouds.,50.0,29.89,85,2021,3,Friday,26,00:00,06:00
"Friday, March 26, 2021, 6:00 am — 12:00 pm",1616738400000.0,16.778,More clouds than sun.,53.6,29.79,80,2021,3,Friday,26,06:00,12:00
"Friday, March 26, 2021, 12:00 pm — 6:00 pm",1616760000000.0,13.671,Broken clouds.,51.8,29.77,80,2021,3,Friday,26,12:00,18:00
"Friday, March 26, 2021, 6:00 pm — 12:00 am",1616781600000.0,13.05,Passing clouds.,46.4,29.86,80,2021,3,Friday,26,18:00,00:00
